_id,plot,genres,runtime,cast,num_mflix_comments,poster,title,fullplot,languages,released,directors,writers,lastupdated,year,countries,type,plot_embedding,awards.wins,awards.nominations,awards.text,imdb.rating,imdb.votes,imdb.id,rated,metacritic
573a13c5f29313caabd70dc4,"A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is.","['Action', 'Mystery', 'Thriller']",113.0,"['Liam Neeson', 'Diane Kruger', 'January Jones', 'Aidan Quinn']",0,https://m.media-amazon.com/images/M/MV5BODA4NTk3MTQwN15BMl5BanBnXkFtZTcwNjUwMTMxNA@@._V1_SY1000_SX677_AL_.jpg,Unknown,"A biochemist and his dishy wife arrive in Berlin for a conference at which a scientist and his controversial Arab funder will announce breakthrough research. While his wife checks into the hotel, he grabs a cab to return to the airport for his briefcase, left at the curb. En route, an auto accident puts him in a coma, from which he awakes four days later without identification and with gaps in his memory. He goes to the hotel: his wife refuses to recognize him and another man has claimed his identity. With help from a nurse, the cab driver, a retired Stasi agent, and an academic friend, he tries to unravel what's going on. Is the answer in the briefcase?","['English', 'German', 'Turkish', 'Arabic']",2011-02-18,['Jaume Collet-Serra'],"['Oliver Butcher (screenplay)', 'Stephen Cornwell (screenplay)', 'Didier Van Cauwelaert (novel)']",2015-09-07 00:03:40.927000000,2011,"['UK', 'Germany', 'France', 'USA']",movie,0.0,0,3,3 nominations.,6.9,197247.0,1401152,PG-13,56.0
573a13c5f29313caabd71027,"In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.","['Action', 'Drama', 'History']",139.0,"['Xueqi Wang', 'Tony Ka Fai Leung', 'Jun Hu', 'Bo-Chieh Wang']",1,https://m.media-amazon.com/images/M/MV5BZDk2YjYyYTktMzk5OS00NTEwLWE3OTYtNmM4ZjhmZTFjZTk2XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SY1000_SX677_AL_.jpg,Bodyguards and Assassins,"In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.","['Mandarin', 'Cantonese', 'English']",2009-12-18,['Teddy Chan'],"['Junli Guo', 'Tin Nam Chun', 'Joyce Chan', 'Tung Man Chan (concept)', 'James Yuen', 'Bing Wu']",2015-09-02 00:48:11.193000000,2009,"['China', 'Hong Kong']",movie,0.0,18,38,18 wins & 38 nominations.,6.9,5837.0,1403130,,0.0
573a13c5f29313caabd71215,"A slick, sexy, action-packed show about Neal Bannen, a charming con-man with a police chief for a father, a mob boss for an uncle and a weakness for beautiful women, who wants to turn his ...","['Action', 'Comedy', 'Crime']",93.0,"['Mark Gantt', 'Vanessa Marcil', 'Gabriel Tigerman', 'Michael Ironside']",0,https://m.media-amazon.com/images/M/MV5BMTY2ODk0OTA3OF5BMl5BanBnXkFtZTcwMzIzMTYwMw@@._V1_SY1000_SX677_AL_.jpg,The Bannen Way,"A slick, sexy, action-packed show about Neal Bannen, a charming con-man with a police chief for a father, a mob boss for an uncle and a weakness for beautiful women, who wants to turn his life around and leave the criminal lifestyle forever.",['English'],2010-01-06,['Jesse Warren'],"['Jesse Warren (creator)', 'Mark Gantt (creator)', 'Jesse Warren', 'Mark Gantt']",2015-09-16 07:18:25.793000000,2010,['USA'],movie,0.0,3,1,3 wins & 1 nomination.,5.3,1623.0,1404830,,0.0
573a13c5f29313caabd7132e,An FBI agent looks to track down a material witness who is involved in a top-secret investigation.,"['Action', 'Thriller']",91.0,"['Steve Austin', 'Erica Cerra', 'Adam Beach', 'Ron Lea']",0,https://m.media-amazon.com/images/M/MV5BMTgyMzI1NDM3OF5BMl5BanBnXkFtZTcwMDI4NjUzMw@@._V1_SY1000_SX677_AL_.jpg,The Stranger,An FBI agent looks to track down a material witness who is involved in a top-secret investigation.,['English'],2010-06-01,['Robert Lieberman'],['Quinn Scott'],2015-08-28 00:39:16.783000000,2010,"['Canada', 'USA']",movie,0.0,1,0,1 win.,4.7,2560.0,1407078,R,0.0
573a13c5f29313caabd71334,"A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime.","['Action', 'Crime', 'Drama']",93.0,"['Chace Crawford', 'Rory Culkin', 'Philip Ettinger', 'Esti Ginzburg']",0,https://m.media-amazon.com/images/M/MV5BMTM0NTgwMjc4MV5BMl5BanBnXkFtZTcwMzA3ODk1Mw@@._V1_SY1000_SX677_AL_.jpg,Twelve,"A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime.",['English'],2010-08-06,['Joel Schumacher'],"['Jordan Melamed (screenplay)', 'Nick McDonell (novel)']",2015-09-01 00:09:02.520000000,2010,"['USA', 'France']",movie,0.0,0,1,1 nomination.,5.7,10268.0,1407084,R,22.0
573a13c5f29313caabd714a6,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.","['Action', 'Adventure', 'Sci-Fi']",132.0,"['Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban']",1,https://m.media-amazon.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_SY1000_SX677_AL_.jpg,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis. With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.","['English', 'Klingon']",2013-05-16,['J.J. Abrams'],"['Roberto Orci', 'Alex Kurtzman', 'Damon Lindelof', 'Gene Roddenberry (television series ""Star Trek"")']",2015-09-10 17:46:02.550000000,2013,['USA'],movie,0.0,9,42,Nominated for 1 Oscar. Another 8 wins & 42 nominations.,7.8,361747.0,1408101,PG-13,72.0
573a13c5f29313caabd714c5,"Security guard Ben must prove himself to his girlfriend's brother, top cop James. He rides along James on a 24-hour patrol of Atlanta.","['Action', 'Comedy']",99.0,"['Ice Cube', 'Kevin Hart', 'John Leguizamo', 'Bruce McGill']",2,https://m.media-amazon.com/images/M/MV5BNjU4NzYzOTY1MF5BMl5BanBnXkFtZTgwMTAyNTc1MDE@._V1_SY1000_SX677_AL_.jpg,Ride Along,"Ben must prove he is good enough to date cop James' sister. By doing this he goes on a ""Ride Along"" to show that he is not weak and he will do whatever it takes to get James' approval but along the way runs into a few obstacles that he has to overcome in a very funny way.",['English'],2014-01-17,['Tim Story'],"['Greg Coolidge (screenplay)', 'Jason Mantzoukas (screenplay)', 'Phil Hay (screenplay)', 'Matt Manfredi (screenplay)', 'Greg Coolidge (story)']",2015-08-22 00:02:39.890000000,2014,['USA'],movie,0.0,1,7,1 win & 7 nominations.,6.1,57556.0,1408253,PG-13,41.0
573a13c6f29313caabd715d3,Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.,"['Action', 'Comedy', 'Sci-Fi']",106.0,"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Jemaine Clement']",138,https://m.media-amazon.com/images/M/MV5BMTU2NTYxODcwMF5BMl5BanBnXkFtZTcwNDk1NDY0Nw@@._V1_SY1000_SX677_AL_.jpg,Men in Black 3,"After breaking out of a moon-based maximum security prison, Boris the Animal decides to go back in time and eliminate the person who arrested him - Agent K. When he does so, Agent J realizes that the time line has been changed and he too travels back to July 15, 1969, the day before Agent K is killed. After overcoming some disbelief, J manages to convince K and others of just who he is and why he's there. With the help of a being who can see all time lines, they track Boris down. J also learns a secret, something K had never told him.",['English'],2012-05-25,['Barry Sonnenfeld'],"['Etan Cohen', 'Lowell Cunningham (based on the Malibu comic by)']",2015-09-14 09:11:16.303000000,2012,['USA'],movie,0.0,1,13,1 win & 13 nominations.,6.9,243311.0,1409024,PG-13,58.0
573a13c6f29313caabd717b0,"Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.","['Action', 'Sci-Fi', 'Thriller']",119.0,"['Vin Diesel', 'Jordi Mollè', 'Matt Nable', 'Katee Sackhoff']",0,https://m.media-amazon.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_SY1000_SX677_AL_.jpg,Riddick,"The infamous Riddick has been left for dead on a sun-scorched planet that appears to be lifeless. Soon, however, he finds himself fighting for survival against alien predators more lethal than any human he's encountered. The only way off is for Riddick to activate an emergency beacon and alert mercenaries who rapidly descend to the planet in search of their bounty. The first ship to arrive carries a new breed of merc, more lethal and violent, while the second is captained by a man whose pursuit of Riddick is more personal. With time running out and a storm on the horizon that no one could survive, his hunters won't leave the planet without Riddick's head as their trophy.",['English'],2013-09-06,['David Twohy'],"['David Twohy', 'Jim Wheat (based on characters created by)', 'Ken Wheat (based on characters created by)']",2015-08-25 01:01:25.273000000,2013,"['UK', 'USA']",movie,0.0,0,2,2 nominations.,6.4,112948.0,1411250,R,49.0
573a13c6f29313caabd71d68,An Afrikaner veteran of the Boer War has just immigrated to New Zealand and is hired to track a man accused of killing a soldier. While hunting through the countryside he captures his ...,"['Action', 'Adventure', 'Drama']",102.0,"['Ray Winstone', 'Temuera Morrison', 'Gareth Reeves', 'Mark Mitchinson']",1,https://m.media-amazon.com/images/M/MV5BMTcwNDMxNTc1N15BMl5BanBnXkFtZTcwOTE1MTIwNA@@._V1_SY1000_SX677_AL_.jpg,Tracker,"An Afrikaner veteran of the Boer War has just immigrated to New Zealand and is hired to track a man accused of killing a soldier. While hunting through the countryside he captures his fugitive, only to learn that he's innocent of the crime. When faced with the life changing decision to turn him in or set him free only one man will walk away alive.",['English'],2011-04-29,['Ian Sharp'],['Nicolas van Pallandt'],2015-09-17 04:41:07.507000000,2010,"['New Zealand', 'UK']",movie,0.0,0,1,1 nomination.,6.5,2714.0,1414378,R,0.0
573a13c6f29313caabd72035,"The rude, lewd and crude Spanish ex-police officer Torrente finds himself facing jail time. Can he survive a twisted irony that places him where he has put so many others, both guilty and innocent?","['Action', 'Comedy', 'Crime']",93.0,"['Santiago Segura', 'Carlos Areces', 'Goyo Jimènez', 'Javier Gutièrrez']",1,https://m.media-amazon.com/images/M/MV5BMDU4YzE5NDgtMDAyNy00NjUwLTlmMjMtZGNhODRkMmE2MDMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SY1000_SX677_AL_.jpg,Torrente 4,"The rude, lewd and crude Spanish ex-police officer Torrente finds himself facing jail time. Can he survive a twisted irony that places him where he has put so many others, both guilty and innocent?",['Spanish'],2011-03-11,['Santiago Segura'],['Santiago Segura (screenplay)'],2015-09-02 00:13:54.257000000,2011,['Spain'],movie,0.0,0,1,1 nomination.,5.4,3286.0,1417108,,0.0
573a13c6f29313caabd72148,"Frankenstein's creature finds himself caught in an all-out, centuries old war between two immortal clans.","['Action', 'Fantasy', 'Sci-Fi']",92.0,"['Aaron Eckhart', 'Yvonne Strahovski', 'Miranda Otto', 'Bill Nighy']",0,https://m.media-amazon.com/images/M/MV5BMjM3Mzk2MDU3N15BMl5BanBnXkFtZTgwMzg1NTI4MDE@._V1_SY1000_SX677_AL_.jpg,"I, Frankenstein","Dr Victor Frankenstein dies frozen to death and the creature buries him at the cemetery of his family. However he is attacked by demons but he kills one of them and Gargoyles save him and take him to a Cathedral where the Gargoyles Order gathers. The Queen of the Gargoyles Leonore keeps Dr. Frankenstein's journal together with the treasures of the Order and gives the name of Adam to the creature. Then she explains to Adam that there is an ancient war between the Gargoyles that are angels and demons under the command of the Prince Naberius. She also invites Adam to join the Gargoyles in the war against demons, but Adam prefers to isolate in a remote place. Two hundred years later, Adam returns and finds a modern society. Soon he learns that Naberius has the intention of creating an army of soulless corpses to be possessed by demons. The scientist Terra is researching a process to create life and Naberius is seeking Dr Frankenstein's journal to help Terra and raise his army.",['English'],2014-01-24,['Stuart Beattie'],"['Stuart Beattie (screenplay)', 'Kevin Grevioux (screen story)', 'Stuart Beattie (screen story)', 'Kevin Grevioux (Darkstorm Studios graphic novel)', 'Mary Shelley (characters)']",2015-09-13 00:14:35.157000000,2014,"['Australia', 'USA']",movie,0.0,0,1,1 nomination.,5.1,59091.0,1418377,PG-13,30.0
573a13c6f29313caabd72586,"Tai, a young man arrested on a crime charge, is discharged thanks to his twin brother Tan's dogged help. After being set free, he finds Tan in a coma with severe injuries. Tan's girlfriend,...","['Action', 'Drama']",94.0,"['Preeti Barameeanat', 'Khanutra Chuchuaysuwan', 'Kumpanat Oungsoongnern', 'Phutharit Prombandal']",0,https://m.media-amazon.com/images/M/MV5BMTQwNzcwOTk5M15BMl5BanBnXkFtZTgwNjc2NTk1MDE@._V1_SY1000_SX677_AL_.jpg,Fireball,"Tai, a young man arrested on a crime charge, is discharged thanks to his twin brother Tan's dogged help. After being set free, he finds Tan in a coma with severe injuries. Tan's girlfriend, Pang, tells Tai that his brother got involved in some risky business to raise money to fight Tai's case. Tai feels guilty that his problems brought his brother trouble. He then traces what happened to Tan, which ultimately leads him into illegal basketball gambling. Tai wants to find out who is behind this gambling and why his brother was beaten unconscious. He finally joins the ""Fireball"" team, a team which belongs to Hia Den and whose players include Singha, Kay, Ik, and Muek. In order to uncover the truth, Tai trades many things-possibly even his life.",['Thai'],2009-01-29,['Thanakorn Pongsuwan'],"['Thanakorn Pongsuwan', 'Kiat Sansanandana', 'Taweewat Wantha', 'Adirek Wattaleela']",2015-08-04 00:56:44.523000000,2009,['Thailand'],movie,0.0,1,1,1 win & 1 nomination.,5.2,758.0,1420771,R,0.0
573a13c6f29313caabd7264b,A group of mountaineers in the Scottish Highlands discover a kidnapped girl and are pursued by her captors.,"['Action', 'Adventure', 'Crime']",99.0,"['Alec Newman', 'Ed Speleers', 'Melissa George', 'Kate Magowan']",1,https://m.media-amazon.com/images/M/MV5BNTM5OTA2MTc2N15BMl5BanBnXkFtZTcwMjI3NDQyNg@@._V1_SY1000_SX677_AL_.jpg,A Lonely Place to Die,A group of five mountaineers are hiking and climbing in the Scottish Highlands when they discover a young Serbian girl buried in a small chamber in the wilderness. They become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety.,"['English', 'Serbian']",2011-11-02,['Julian Gilbey'],"['Julian Gilbey', 'Will Gilbey']",2015-09-17 02:12:19.210000000,2011,['UK'],movie,0.0,6,2,6 wins & 2 nominations.,6.3,20771.0,1422136,R,0.0
573a13c6f29313caabd72978,A man searches the world for a set of mystic artifacts - 12 bronze heads of the animals from the Chinese zodiac.,"['Action', 'Adventure']",109.0,"['Nathan Boyd', 'Jackie Chan', 'Terry Hackett', 'Sang-Woo Kwon']",0,https://m.media-amazon.com/images/M/MV5BMDZjODAzMmQtNGNkZC00MmYzLWEzNDUtNGY1ZjhmMTM1MTFhXkEyXkFqcGdeQXVyNTQxMzIzMDc@._V1_SY1000_SX677_AL_.jpg,Chinese Zodiac,"Asian Hawk (Jackie Chan) leads a mercenary team to recover several lost artifacts from the Old Summer Palace, the bronze heads of the 12 Chinese Zodiac animals which was looted by foreigners in the 1800s. Assisted by a Chinese student and a Parisian lady, Hawk stops at nothing to accomplish the mission.","['English', 'Mandarin', 'French', 'Spanish', 'Russian']",2013-10-18,['Jackie Chan'],"['Frankie Chan', 'Jackie Chan', 'Edward Tang', 'Stanley Tong']",2015-08-27 00:30:46.167000000,2012,"['Hong Kong', 'China']",movie,0.0,3,7,3 wins & 7 nominations.,6.2,13746.0,1424310,PG-13,29.0
573a13c6f29313caabd729ad,A group of elite warriors are hunted by members of a merciless alien race known as Predators.,"['Action', 'Adventure', 'Sci-Fi']",107.0,"['Adrien Brody', 'Topher Grace', 'Alice Braga', 'Walton Goggins']",0,https://m.media-amazon.com/images/M/MV5BNjFmNDNlMGItMDQxMS00ZWMxLTg4MmQtMTBiNWU3ZDU1Nzk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_SX677_AL_.jpg,Predators,"The mercenary Royce; the military Isabelle; the Russian soldier Nikolai; the San Quentin criminal Stans; the Sierra Leone militia Mombasa; the drug lord Cuchillo; the Yakuza Hanzo; and the Doctor Edwin awake in free fall but they succeed to open their parachutes landing in a jungle. Soon they discover that they are on another planet and they are prey of aliens in a deadly hunting game, and they need to join forces to destroy their predators and survive.","['English', 'Spanish', 'Russian']",2010-07-09,['Nimrèd Antal'],"['Alex Litvak', 'Michael Finch', 'Jim Thomas (characters)', 'John Thomas (characters)']",2015-08-31 00:32:45.217000000,2010,['USA'],movie,0.0,2,4,2 wins & 4 nominations.,6.4,160806.0,1424381,R,51.0
573a13c6f29313caabd72bd6,"Su Qi-Er retired from his life as a renowned Qing dynasty general in order to pursue his dream of a family and his own martial arts school. However, Su's peaceful life is shattered when his...","['Action', 'Drama', 'History']",115.0,"['Wenzhuo Zhao', 'Xun Zhou', 'Andy On', 'Xiaodong Guo']",0,https://m.media-amazon.com/images/M/MV5BZWMyMGZjNmEtYWMxOS00OWFkLWIyYjgtYjI0ZjcwN2NmMjlmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY1000_SX677_AL_.jpg,True Legend,"Su Qi-Er retired from his life as a renowned Qing dynasty general in order to pursue his dream of a family and his own martial arts school. However, Su's peaceful life is shattered when his vengeful adopted brother, Yuan Lie, kidnaps his son and leaves Su for dead. Saved from his demise by his wife Ying and the reclusive doctor Yu, Su resolves to perfect his technique so that he may defeat Yuan Lie and reunite his family. Aided by the mystical ""God of Wushu"" and the eccentric ""Old Sage,"" Su masters the art of Drunken Boxing, and embarks on the path that would eventually give rise to the legend of the ""King of Beggars.""",['Mandarin'],2010-02-09,['Woo-Ping Yuen'],['Chi-long To (screenplay)'],2015-09-15 03:59:24.063000000,2010,['China'],movie,0.0,2,1,2 wins & 1 nomination.,6.4,6985.0,1425257,R,62.0
573a13c6f29313caabd72c00,"Transfer student Monami has a secret and a past that has caught up with Mizushima. Deceiving Mizushima into eating a token gift of chocolate, laced with her blood, he is then catapulted ...","['Action', 'Comedy', 'Horror']",84.0,"['Yukie Kawamura', 'Takumi Saitè', 'Eri Otoguro', 'Sayaka Kametani']",0,https://m.media-amazon.com/images/M/MV5BOWQ5YmM4MGMtYTYwNy00NTg0LTljZmUtYTIzNzE0MWU1YzI2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY1000_SX677_AL_.jpg,Vampire Girl vs. Frankenstein Girl,"Transfer student Monami has a secret and a past that has caught up with Mizushima. Deceiving Mizushima into eating a token gift of chocolate, laced with her blood, he is then catapulted into Monami's vampire world of blood, death and love. Jilted girlfriend Keiko has other ideas. With a sudden twist of fate, she is then transformed into the hideous and unforgiving Frankenstein Girl, and the battle for Mizushima's heart begins.",['Japanese'],2009-06-26,"['Yoshihiro Nishimura', 'Naoyuki Tomomatsu']","['Naoyuki Tomomatsu (screenplay)', 'Shungiku Uchida (manga ""Kyèketsu Shèjo tai Shèjo Furanken"")']",2015-08-24 00:50:53.307000000,2009,['Japan'],movie,0.0,1,0,1 win.,6.0,2486.0,1425928,,0.0
573a13c6f29313caabd72d8f,"In THE HUMAN RACE a group of 80 people are ripped out of their daily lives and all re-appear in an undisclosed location. These people are from all walks of life: young and old, athletic and...","['Action', 'Horror', 'Sci-Fi']",87.0,"['Paul McCarthy-Boyington', 'Eddie McGee', 'Trista Robinson', 'T. Arthur Cottam']",0,https://m.media-amazon.com/images/M/MV5BMTQwNzM1NTYzNF5BMl5BanBnXkFtZTgwMjI0MTk2MTE@._V1_SY1000_SX677_AL_.jpg,The Human Race,"In THE HUMAN RACE a group of 80 people are ripped out of their daily lives and all re-appear in an undisclosed location. These people are from all walks of life: young and old, athletic and disabled, white-collared and homeless. The rules to a race boom in their heads, in their own voice and language, laying out what will become a horrific race of terror: 'If you are lapped twice, you die. If you step off the path, you die. If you touch the grass, you will die. Race... or die.'",['English'],2014-06-13,['Paul Hough'],['Paul Hough'],2015-09-05 00:33:58.517000000,2013,['USA'],movie,0.0,14,2,14 wins & 2 nominations.,5.4,10055.0,1427298,,32.0
573a13c6f29313caabd72ed3,"Hansel & Gretel are bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the siblings encounter a new form of evil that might hold a secret to their past.","['Action', 'Fantasy', 'Horror']",88.0,"['Jeremy Renner', 'Gemma Arterton', 'Famke Janssen', 'Pihla Viitala']",2,https://m.media-amazon.com/images/M/MV5BMjA4MDQwODg2NV5BMl5BanBnXkFtZTcwNTc5ODc2OA@@._V1_SY1000_SX677_AL_.jpg,Hansel & Gretel: Witch Hunters,"The siblings Hansel and Gretel are left alone in the woods by their father and captured by a dark witch in a candy house. However they kill the witch and escape from the spot. Years later, the orphans have become famous witch hunters. When eleven children go missing in a small village, the Mayor summons Hansel and Gretel to rescue them, and they save the red haired Mina from the local sheriff that wants to burn her accusing Mina of witchcraft. Soon they discover that the Blood Moon will approach in three days and the powerful dark witch Muriel is the responsible for the abduction of children. She intends to use the children together with a secret ingredient in a Sabbath to make the coven of witches protected against the fire. Meanwhile Hansel and Gretel disclose secrets about their parents.",['English'],2013-01-25,['Tommy Wirkola'],['Tommy Wirkola'],2015-09-12 00:25:11.220000000,2013,"['Germany', 'USA']",movie,0.0,2,3,2 wins & 3 nominations.,6.1,146575.0,1428538,R,21.0
573a13c6f29313caabd73041,"When Wolverine is summoned to Japan by an old acquaintance, he is embroiled in a conflict that forces him to confront his own demons.","['Action', 'Adventure', 'Sci-Fi']",126.0,"['Hugh Jackman', 'Tao Okamoto', 'Rila Fukushima', 'Hiroyuki Sanada']",0,https://m.media-amazon.com/images/M/MV5BNzg1MDQxMTQ2OF5BMl5BanBnXkFtZTcwMTk3MjAzOQ@@._V1_SY1000_SX677_AL_.jpg,The Wolverine,"In modern day Japan, Wolverine is out of his depth in an unknown world as he faces his ultimate nemesis in a life-or-death battle that will leave him forever changed. Vulnerable for the first time and pushed to his physical and emotional limits, he confronts not only lethal samurai steel but also his inner struggle against his own immortality, emerging more powerful than we have ever seen him before.","['English', 'Japanese']",2013-07-26,['James Mangold'],"['Mark Bomback (screenplay)', 'Scott Frank (screenplay)']",2015-08-31 00:02:23.327000000,2013,"['USA', 'UK']",movie,0.0,3,9,3 wins & 9 nominations.,6.7,288624.0,1430132,PG-13,60.0
573a13c6f29313caabd73068,An undercover Detroit cop navigates a dangerous neighborhood that's surrounded by a containment wall with the help of an ex-con in order to bring down a crime lord and his plot to devastate the entire city.,"['Action', 'Crime', 'Drama']",90.0,"['Paul Walker', 'David Belle', 'RZA', 'Gouchy Boy']",0,https://m.media-amazon.com/images/M/MV5BOTI0ODQ2MzY5NF5BMl5BanBnXkFtZTgwNTcxNzQxMTE@._V1_SY1000_SX677_AL_.jpg,Brick Mansions,An undercover Detroit cop navigates a dangerous neighborhood that's surrounded by a containment wall with the help of an ex-con in order to bring down a crime lord and his plot to devastate the entire city.,"['English', 'Chinese']",2014-04-25,['Camille Delamarre'],"['Luc Besson (screenplay)', 'Luc Besson (screenplay)', 'Bibi Naceri (screenplay)']",2015-09-15 03:03:36.373000000,2014,"['France', 'Canada']",movie,0.0,0,1,1 nomination.,5.7,28238.0,1430612,PG-13,40.0
573a13c6f29313caabd73107,"Bank robbers, diamond thieves, the homicide of a minister, a hyper wife are just some of the challenges faced by a bumbling senior police officer.","['Action', 'Comedy', 'Crime']",0.0,"['Anil Kapoor', 'Kangana Ranaut', 'Sanjay Dutt', 'Sunil Shetty']",0,,No Problem,"After bank owner, Zandulal's (Paresh Rawal) money is stolen by Yash (Sanjay Dutt) and Raj Ambani (Akshaye Khanna), he faces financial ruin and sets out to apprehend the duo. He does locate them - right next to his mansion - and is all set to turn them over to bumbling Senior Inspector Arjun Singh (Anil Kapoor), who has personal issues with his hyper wife, Kajal (Sushmita Sen). Circumstances, and the indirect involvement of the dreaded Marcos gang, instead will not only make Zandulal suspect for the homicide of Minister Sanyal but also be on the run from the police for theft of diamonds.","['Hindi', 'English']",2010-12-10,['Anees Bazmee'],"['Ikram Akhtar (screenplay)', 'Nisar Akhtar (additional dialogue)', 'Anand Raj Anand (lyrics)', 'Anees Bazmee', 'Kumaar (lyrics)']",2015-08-20 00:28:08.080000000,2010,['India'],movie,0.0,0,1,1 nomination.,3.9,1002.0,1431122,,0.0
573a13c6f29313caabd73400,"An ex-con sets out to avenge his brother's death after they were double-crossed during a heist years ago. During his campaign, however, he's tracked by a veteran cop and an egocentric hit man.","['Action', 'Crime', 'Drama']",98.0,"['Dwayne Johnson', 'Mauricio Lopez', 'Jim Gaines', 'Tom Berenger']",1,https://m.media-amazon.com/images/M/MV5BMTMyOTQ5MTAxOF5BMl5BanBnXkFtZTcwOTYzMDg5Mw@@._V1_SY1000_SX677_AL_.jpg,Faster,"A lone man, recently released from prison, seeks out the people from his past who he believes betrayed him. While he forces each to atone for their sins, he must also face what meting out vengeance will do to his immortal soul. Meanwhile, he's not the only one looking to settle old scores. Hired by the man responsible for the events which lead him to prison, an eccentric contract killer follows his every move. Scenes of them crossing paths, sometimes violently, are interspersed with the assassin's self-realizations of how to deal with struggles within his own life. As if old enemies & hired guns aren't enough, a young female detective begrudgingly works alongside a veteran investigator looking to simply survive his last two weeks on the force before retirement, as they seek out the brazen ex-con who has been blazing a path of gasoline-powered destruction in his vintage Chevelle.",['English'],2010-11-24,['George Tillman Jr.'],"['Tony Gayton', 'Joe Gayton']",2015-09-04 00:22:57.507000000,2010,['USA'],movie,0.0,0,5,5 nominations.,6.5,76025.0,1433108,R,44.0
573a13c6f29313caabd7359d,The unexpected arrival of his elder NRI brother and assorted characters complicates the life of a Goan male.,"['Action', 'Comedy', 'Drama']",144.0,"['Sanjay Dutt', 'Ajay Devgn', 'Fardeen Khan', 'Bipasha Basu']",0,https://m.media-amazon.com/images/M/MV5BZTQxN2JmNmEtN2Y5MS00NGEwLWI5YmItZmIyYzQ2OTk0OTNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SY1000_SX677_AL_.jpg,All the Best: Fun Begins,"Veer Kapoor lives in a palatial bungalow in Goa along with his girlfriend, Vidya, and a maid, Mary. Every month he gets an allowance of Rs. 1 Lakh from his NRI brother, Dharam, which he uses to fund his band, as well as the dilapidated Gym of his friends, Prem and Jhanvi Chopra. Veer's life undergoes many hilarious changes after he decides to borrow money from a gangster called Tobu in order to bet on his friend, Prem, taking part in a car race. After Tobu applies pressure, Veer desperately rents the bungalow to a Zee Super Lottery Winner, Raghuvandas Goverdhandas Vakawale - but even more chaos and complications arise with the unexpected arrival of Dharam.",['Hindi'],2009-10-16,['Rohit Shetty'],"['Robin Bhatt (screenplay)', 'Kumaar (lyrics)', 'Bunty Rathore (dialogues)', 'Yunus Sajawal (screenplay)', 'Sajid (dialogue)']",2015-08-21 00:52:13.860000000,2009,['India'],movie,0.0,1,1,1 win & 1 nomination.,6.0,3228.0,1433905,,0.0
